,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
279,MIN,4/3/19,MIN @ DAL,W,241,110,42,86,48.8,10,27,37.0,16,20,80.0,5,33,38,26,6,3,8,25,2.0,0.5465116279069767,0.23255813953488372,7.782101167315175
281,NYK,4/3/19,NYK @ ORL,L,241,100,38,85,44.7,6,27,22.2,18,21,85.7,8,31,39,21,10,5,12,18,-14.0,0.4823529411764706,0.24705882352941178,11.295180722891567
283,PHI,4/3/19,PHI @ ATL,L,241,122,45,98,45.9,10,31,32.3,22,38,57.9,26,31,57,27,8,4,13,24,-8.0,0.5102040816326531,0.3877551020408163,10.178515502662073
286,SAS,4/3/19,SAS @ DEN,L,241,85,31,81,38.3,5,27,18.5,18,25,72.0,11,27,38,15,9,7,11,14,-28.0,0.41358024691358025,0.30864197530864196,10.679611650485436
287,TOR,4/3/19,TOR @ BKN,W,239,115,44,105,41.9,15,38,39.5,12,14,85.7,17,35,52,29,9,1,7,16,10.0,0.49047619047619045,0.13333333333333333,5.924170616113744
288,UTA,4/3/19,UTA @ PHX,W,241,118,44,77,57.1,16,32,50.0,14,18,77.8,7,38,45,30,2,9,20,16,21.0,0.6753246753246753,0.23376623376623376,19.062142584826532
290,ATL,4/2/19,ATL @ SAS,L,240,111,43,94,45.7,12,34,35.3,13,20,65.0,11,32,43,26,13,2,11,18,-6.0,0.5212765957446809,0.2127659574468085,9.666080843585236
291,DEN,4/2/19,DEN @ GSW,L,240,102,36,96,37.5,7,30,23.3,23,29,79.3,12,28,40,23,19,4,15,15,-14.0,0.4114583333333333,0.3020833333333333,12.120232708468002
293,HOU,4/2/19,HOU @ SAC,W,241,130,46,94,48.9,26,61,42.6,12,17,70.6,8,35,43,30,8,3,7,20,25.0,0.6276595744680851,0.18085106382978725,6.452802359882005
294,LAL,4/2/19,LAL @ OKC,L,240,103,40,84,47.6,16,39,41.0,7,10,70.0,4,35,39,26,7,2,21,25,-16.0,0.5714285714285714,0.11904761904761904,19.19561243144424
300,CHA,4/1/19,CHA @ UTA,L,240,102,36,90,40.0,7,30,23.3,23,29,79.3,10,34,44,15,12,2,11,20,-9.0,0.4388888888888889,0.32222222222222224,9.669479606188466
301,CHI,4/1/19,CHI @ NYK,L,240,105,42,94,44.7,4,17,23.5,17,23,73.9,12,32,44,20,9,2,6,18,-8.0,0.46808510638297873,0.24468085106382978,5.448601525608427
302,CLE,4/1/19,CLE @ PHX,L,241,113,45,99,45.5,8,22,36.4,15,22,68.2,18,30,48,17,5,3,9,24,-9.0,0.494949494949495,0.2222222222222222,7.647858599592114
304,DET,4/1/19,DET @ IND,L,240,102,38,88,43.2,12,33,36.4,14,19,73.7,16,25,41,21,7,5,15,24,-9.0,0.5,0.2159090909090909,13.469827586206899
306,MIA,4/1/19,MIA @ BOS,L,239,105,40,88,45.5,10,37,27.0,15,18,83.3,9,39,48,27,9,6,15,17,-5.0,0.5113636363636364,0.20454545454545456,13.523260007212407
307,MIL,4/1/19,MIL @ BKN,W,239,131,47,94,50.0,11,34,32.4,26,30,86.7,6,34,40,28,15,7,14,26,10.0,0.5585106382978723,0.3191489361702128,11.55115511551155
310,ORL,4/1/19,ORL @ TOR,L,241,109,43,93,46.2,12,33,36.4,11,15,73.3,11,35,46,32,7,8,13,21,-12.0,0.5268817204301075,0.16129032258064516,11.545293072824157
311,PHI,4/1/19,PHI @ DAL,L,242,102,36,93,38.7,6,33,18.2,24,32,75.0,12,43,55,20,2,9,12,22,-20.0,0.41935483870967744,0.34408602150537637,10.077258985555929
313,POR,4/1/19,POR @ MIN,W,241,132,50,91,54.9,15,30,50.0,17,24,70.8,15,35,50,31,6,9,14,17,10.0,0.6318681318681318,0.26373626373626374,12.114918656974732
317,CHA,3/31/19,CHA @ GSW,L,242,90,30,85,35.3,8,32,25.0,22,25,88.0,7,21,28,24,8,4,11,11,-47.0,0.4,0.29411764705882354,10.2803738317757
318,DAL,3/31/19,DAL @ OKC,W,240,106,37,87,42.5,16,44,36.4,16,23,69.6,10,42,52,18,3,2,13,19,3.0,0.5172413793103449,0.26436781609195403,11.805303305484925
322,LAL,3/31/19,LAL @ NOP,W,240,130,48,101,47.5,15,38,39.5,19,22,86.4,11,35,46,30,16,5,10,20,28.0,0.5495049504950495,0.21782178217821782,8.286377195889957
323,MEM,3/31/19,MEM @ LAC,L,241,96,32,85,37.6,8,33,24.2,24,29,82.8,6,28,34,22,13,6,14,26,-17.0,0.4235294117647059,0.3411764705882353,12.526843235504654
324,MIL,3/31/19,MIL @ ATL,L,264,135,48,116,41.4,17,55,30.9,22,23,95.7,22,49,71,30,6,3,16,20,-1.0,0.4870689655172414,0.19827586206896552,11.258091753447792
327,SAC,3/31/19,SAC @ SAS,W,239,113,39,81,48.1,11,25,44.0,24,28,85.7,7,35,42,20,9,1,12,15,7.0,0.5493827160493827,0.345679012345679,11.393847322445879
329,WAS,3/31/19,WAS @ DEN,W,239,95,37,92,40.2,6,24,25.0,15,20,75.0,9,45,54,24,9,6,10,21,5.0,0.43478260869565216,0.21739130434782608,9.025270758122744
331,BOS,3/30/19,BOS @ BKN,L,239,96,35,83,42.2,8,20,40.0,18,23,78.3,7,32,39,19,8,7,15,25,-14.0,0.46987951807228917,0.27710843373493976,13.873473917869033
333,CLE,3/30/19,CLE @ LAC,L,240,108,41,92,44.6,3,23,13.0,23,28,82.1,14,22,36,18,11,0,11,16,-24.0,0.46195652173913043,0.30434782608695654,9.538674991328477
338,MEM,3/30/19,MEM @ PHX,W,241,120,41,89,46.1,8,25,32.0,30,40,75.0,15,29,44,24,15,6,11,18,5.0,0.5056179775280899,0.449438202247191,9.35374149659864
339,MIA,3/30/19,MIA @ NYK,W,239,100,39,90,43.3,9,32,28.1,13,17,76.5,14,37,51,26,11,3,18,21,8.0,0.48333333333333334,0.18888888888888888,15.587114651887774
342,ORL,3/30/19,ORL @ IND,W,240,121,47,92,51.1,15,38,39.5,12,14,85.7,9,28,37,37,9,3,7,16,5.0,0.592391304347826,0.15217391304347827,6.656523392925067
343,PHI,3/30/19,PHI @ MIN,W,240,118,44,94,46.8,15,31,48.4,15,21,71.4,15,40,55,32,5,4,11,20,9.0,0.5478723404255319,0.22340425531914893,9.628851540616248
345,POR,3/30/19,POR @ DET,L,241,90,38,102,37.3,4,21,19.0,10,11,90.9,18,41,59,18,7,5,16,19,-9.0,0.39215686274509803,0.10784313725490197,13.02507326603712
346,SAC,3/30/19,SAC @ HOU,L,240,108,42,94,44.7,15,29,51.7,9,15,60.0,16,33,49,28,3,4,12,17,-11.0,0.526595744680851,0.1595744680851064,10.657193605683837
347,TOR,3/30/19,TOR @ CHI,W,240,124,46,89,51.7,18,38,47.4,14,18,77.8,6,41,47,35,10,4,11,15,23.0,0.6179775280898876,0.20224719101123595,10.192735359525575
350,CHA,3/29/19,CHA @ LAL,L,241,115,42,88,47.7,15,39,38.5,16,17,94.1,8,29,37,26,8,2,13,14,-14.0,0.5625,0.19318181818181818,11.983775811209439
351,DEN,3/29/19,DEN @ OKC,W,240,115,48,85,56.5,14,33,42.4,5,6,83.3,7,32,39,30,6,1,12,21,10.0,0.6470588235294118,0.07058823529411765,12.04335608189482
352,GSW,3/29/19,GSW @ MIN,L,266,130,46,98,46.9,18,40,45.0,20,28,71.4,8,37,45,27,11,3,14,24,-1.0,0.5612244897959183,0.2857142857142857,11.26126126126126
353,IND,3/29/19,IND @ BOS,L,240,112,42,90,46.7,12,27,44.4,16,23,69.6,14,27,41,27,9,2,12,16,-2.0,0.5333333333333333,0.25555555555555554,10.702818408847662
357,POR,3/29/19,POR @ ATL,W,242,118,45,96,46.9,9,32,28.1,19,22,86.4,10,45,55,19,4,4,9,9,20.0,0.515625,0.22916666666666666,7.8479246599232635
359,WAS,3/29/19,WAS @ UTA,L,242,124,48,98,49.0,15,37,40.5,13,22,59.1,12,30,42,32,11,3,13,18,-4.0,0.5663265306122449,0.22448979591836735,10.772290354656944
360,BKN,3/28/19,BKN @ PHI,L,240,110,40,90,44.4,11,32,34.4,19,29,65.5,11,34,45,25,4,3,15,22,-13.0,0.5055555555555555,0.32222222222222224,12.737771739130435
361,CLE,3/28/19,CLE @ SAS,L,241,110,45,92,48.9,12,29,41.4,8,10,80.0,14,35,49,18,6,1,14,20,-6.0,0.5543478260869565,0.10869565217391304,12.681159420289854
362,DAL,3/28/19,DAL @ MIA,L,241,99,36,92,39.1,16,47,34.0,11,17,64.7,10,40,50,26,4,2,13,21,-6.0,0.4782608695652174,0.18478260869565216,11.557610241820768
363,DEN,3/28/19,DEN @ HOU,L,240,85,31,84,36.9,4,24,16.7,19,20,95.0,7,31,38,22,7,3,14,17,-27.0,0.39285714285714285,0.23809523809523808,13.108614232209739
366,LAC,3/28/19,LAC @ MIL,L,240,118,42,92,45.7,17,33,51.5,17,22,77.3,8,38,46,26,7,3,11,21,-10.0,0.5489130434782609,0.2391304347826087,9.762158324458643
371,ORL,3/28/19,ORL @ DET,L,238,98,37,94,39.4,8,31,25.8,16,20,80.0,15,28,43,21,5,4,12,14,-17.0,0.43617021276595747,0.2127659574468085,10.452961672473867
373,SAC,3/28/19,SAC @ NOP,L,241,118,47,95,49.5,10,23,43.5,14,16,87.5,8,36,44,28,6,10,12,19,-3.0,0.5473684210526316,0.16842105263157894,10.52262364082778
375,TOR,3/28/19,TOR @ NYK,W,240,117,40,89,44.9,20,47,42.6,17,22,77.3,6,38,44,32,8,6,8,28,25.0,0.5617977528089888,0.24719101123595505,7.499062617172853
377,GSW,3/27/19,GSW @ MEM,W,241,118,45,84,53.6,15,31,48.4,13,15,86.7,6,40,46,30,9,7,14,19,15.0,0.625,0.17857142857142858,13.38432122370937
378,IND,3/27/19,IND @ OKC,L,240,99,40,92,43.5,13,31,41.9,6,11,54.5,8,37,45,26,4,6,11,17,-8.0,0.5054347826086957,0.11956521739130435,10.200296735905043
379,LAL,3/27/19,LAL @ UTA,L,239,100,37,97,38.1,9,27,33.3,17,24,70.8,8,32,40,21,9,5,4,23,-15.0,0.42783505154639173,0.24742268041237114,3.5855145213338115
383,POR,3/27/19,POR @ CHI,W,239,118,43,83,51.8,11,32,34.4,21,25,84.0,9,36,45,30,4,3,8,16,20.0,0.5843373493975904,0.30120481927710846,7.8431372549019605
385,WAS,3/27/19,WAS @ PHX,W,241,124,43,90,47.8,9,25,36.0,29,43,67.4,15,37,52,18,10,3,10,20,3.0,0.5277777777777778,0.4777777777777778,8.409014463504876
386,ATL,3/26/19,ATL @ NOP,W,239,130,44,97,45.4,19,51,37.3,23,26,88.5,9,32,41,30,13,4,16,26,10.0,0.5515463917525774,0.26804123711340205,12.85760205721633
387,BOS,3/26/19,BOS @ CLE,W,240,116,46,91,50.5,10,25,40.0,14,19,73.7,11,35,46,23,8,3,10,21,10.0,0.5604395604395604,0.2087912087912088,9.1441111923921
389,CHI,3/26/19,CHI @ TOR,L,239,103,39,86,45.3,8,23,34.8,17,20,85.0,7,38,45,20,12,2,18,16,-9.0,0.5,0.23255813953488372,15.957446808510639
393,DET,3/26/19,DET @ DEN,L,239,92,36,102,35.3,11,42,26.2,9,13,69.2,17,39,56,19,5,2,6,21,-3.0,0.4068627450980392,0.12745098039215685,5.276116778051354
394,HOU,3/26/19,HOU @ MIL,L,241,94,36,99,36.4,16,52,30.8,6,7,85.7,8,38,46,17,7,5,13,15,-14.0,0.4444444444444444,0.0707070707070707,11.29648939867918
395,LAC,3/26/19,LAC @ MIN,W,240,122,46,85,54.1,16,32,50.0,14,14,100.0,3,48,51,30,8,4,18,26,11.0,0.6352941176470588,0.16470588235294117,16.489556614144377
401,ORL,3/26/19,ORL @ MIA,W,239,104,37,89,41.6,14,42,33.3,16,23,69.6,15,40,55,27,5,5,15,19,5.0,0.4943820224719101,0.25842696629213485,13.144058885383805
402,SAC,3/26/19,SAC @ DAL,W,242,125,44,87,50.6,10,23,43.5,27,32,84.4,12,25,37,27,4,1,7,23,4.0,0.5632183908045977,0.367816091954023,6.476683937823833
403,SAS,3/26/19,SAS @ CHA,L,264,116,44,108,40.7,13,39,33.3,15,21,71.4,17,43,60,24,4,5,12,21,-9.0,0.4675925925925926,0.19444444444444445,9.285051067780872
405,WAS,3/26/19,WAS @ LAL,L,240,106,39,90,43.3,6,32,18.8,22,27,81.5,11,28,39,21,5,4,17,20,-18.0,0.4666666666666667,0.3,14.30013458950202
406,BKN,3/25/19,BKN @ POR,L,290,144,49,103,47.6,15,42,35.7,31,44,70.5,15,44,59,25,3,4,16,31,-4.0,0.5485436893203883,0.42718446601941745,11.56403584851113
408,OKC,3/25/19,OKC @ MEM,L,241,103,38,95,40.0,12,36,33.3,15,20,75.0,12,29,41,17,8,4,10,25,-12.0,0.4631578947368421,0.21052631578947367,8.787346221441124
410,PHI,3/25/19,PHI @ ORL,L,242,98,36,73,49.3,6,23,26.1,20,26,76.9,6,33,39,20,4,2,15,18,-21.0,0.5342465753424658,0.3561643835616438,15.08447304907482
411,PHX,3/25/19,PHX @ UTA,L,238,92,31,76,40.8,7,23,30.4,23,28,82.1,9,27,36,12,8,3,21,18,-33.0,0.45394736842105265,0.3684210526315789,19.209659714599344
415,CHA,3/24/19,CHA @ TOR,W,240,115,41,93,44.1,18,41,43.9,15,17,88.2,14,25,39,32,12,3,7,17,1.0,0.5376344086021505,0.1827956989247312,6.5128395980647555
416,CLE,3/24/19,CLE @ MIL,L,241,105,41,96,42.7,11,41,26.8,12,17,70.6,12,33,45,23,6,1,12,21,-22.0,0.484375,0.17708333333333334,10.391409767925182
417,DEN,3/24/19,DEN @ IND,L,240,88,33,93,35.5,7,29,24.1,15,16,93.8,15,26,41,21,5,7,17,17,-36.0,0.3924731182795699,0.17204301075268819,14.524948735475052
418,DET,3/24/19,DET @ GSW,L,240,114,39,84,46.4,12,31,38.7,24,25,96.0,10,19,29,25,6,0,6,13,-7.0,0.5357142857142857,0.2976190476190476,5.9405940594059405
420,HOU,3/24/19,HOU @ NOP,W,240,113,42,86,48.8,21,49,42.9,8,9,88.9,13,37,50,24,10,5,17,16,23.0,0.6104651162790697,0.10465116279069768,15.893792071802542
422,LAC,3/24/19,LAC @ NYK,W,241,124,38,86,44.2,15,35,42.9,33,37,89.2,12,30,42,24,7,4,8,19,11.0,0.5290697674418605,0.43023255813953487,7.254261878853827
427,SAC,3/24/19,SAC @ LAL,L,240,106,39,104,37.5,14,33,42.4,14,23,60.9,16,34,50,27,13,4,7,22,-5.0,0.4423076923076923,0.22115384615384615,5.779392338177014
428,SAS,3/24/19,SAS @ BOS,W,239,115,50,98,51.0,8,24,33.3,7,8,87.5,11,40,51,32,1,4,8,19,19.0,0.5510204081632653,0.08163265306122448,7.304601899196495
431,BOS,3/23/19,BOS @ CHA,L,240,117,44,93,47.3,19,43,44.2,10,15,66.7,7,35,42,31,6,8,10,23,-7.0,0.5752688172043011,0.16129032258064516,9.124087591240876
434,DAL,3/23/19,DAL @ GSW,W,242,126,44,83,53.0,21,49,42.9,17,22,77.3,8,41,49,33,7,2,9,22,35.0,0.6566265060240963,0.26506024096385544,8.851298190401257
435,DET,3/23/19,DET @ POR,L,240,112,42,84,50.0,14,34,41.2,14,14,100.0,6,23,29,24,9,3,7,21,-5.0,0.5833333333333334,0.16666666666666666,7.204610951008646
438,MIA,3/23/19,MIA @ WAS,W,240,113,44,88,50.0,12,39,30.8,13,19,68.4,12,32,44,29,5,10,11,23,5.0,0.5681818181818182,0.2159090909090909,10.245901639344263
439,MIN,3/23/19,MIN @ MEM,W,240,112,40,83,48.2,12,26,46.2,20,21,95.2,13,36,49,25,7,10,19,20,13.0,0.5542168674698795,0.25301204819277107,17.080186983099605
440,PHI,3/23/19,PHI @ ATL,L,242,127,42,91,46.2,10,23,43.5,33,39,84.6,14,38,52,21,7,4,13,15,-2.0,0.5164835164835165,0.42857142857142855,10.72961373390558
441,PHX,3/23/19,PHX @ SAC,L,241,103,36,88,40.9,9,34,26.5,22,26,84.6,10,33,43,25,10,4,14,21,-9.0,0.4602272727272727,0.29545454545454547,12.341325811001411
444,UTA,3/23/19,UTA @ CHI,W,239,114,46,95,48.4,11,32,34.4,11,15,73.3,12,46,58,27,7,8,11,17,31.0,0.5421052631578948,0.15789473684210525,9.769094138543517
446,BKN,3/22/19,BKN @ LAL,W,240,111,37,92,40.2,16,42,38.1,21,28,75.0,11,36,47,21,8,4,13,25,5.0,0.4891304347826087,0.30434782608695654,11.080804636890557
448,DEN,3/22/19,DEN @ NYK,W,241,111,40,96,41.7,15,38,39.5,16,19,84.2,17,45,62,24,5,5,8,15,18.0,0.4947916666666667,0.19791666666666666,7.1199715201139195
450,LAC,3/22/19,LAC @ CLE,W,242,110,42,82,51.2,6,26,23.1,20,23,87.0,7,36,43,24,6,6,11,16,2.0,0.5487804878048781,0.2804878048780488,10.667183863460046
452,MEM,3/22/19,MEM @ ORL,L,266,119,47,93,50.5,15,38,39.5,10,21,47.6,10,42,52,28,5,6,13,24,-4.0,0.5860215053763441,0.22580645161290322,11.280805275945854
453,MIA,3/22/19,MIA @ MIL,L,239,87,32,85,37.6,11,37,29.7,12,23,52.2,10,30,40,20,7,6,9,18,-29.0,0.4411764705882353,0.27058823529411763,8.643872454859777
456,OKC,3/22/19,OKC @ TOR,W,240,116,42,94,44.7,20,43,46.5,12,14,85.7,12,27,39,30,9,6,12,21,7.0,0.5531914893617021,0.14893617021276595,10.699001426533524
458,SAS,3/22/19,SAS @ HOU,L,240,105,41,90,45.6,7,24,29.2,16,17,94.1,9,39,48,27,6,7,11,23,-6.0,0.49444444444444446,0.18888888888888888,10.140117994100295
462,DAL,3/21/19,DAL @ SAC,L,241,100,36,92,39.1,12,40,30.0,16,23,69.6,9,34,43,23,5,6,7,22,-16.0,0.45652173913043476,0.25,6.414956011730205
463,DEN,3/21/19,DEN @ WAS,W,240,113,46,87,52.9,14,30,46.7,7,11,63.6,9,31,40,30,9,4,8,20,5.0,0.6091954022988506,0.12643678160919541,8.012820512820513
464,DET,3/21/19,DET @ PHX,W,240,118,38,90,42.2,17,42,40.5,25,34,73.5,19,27,46,23,11,6,13,26,20.0,0.5166666666666667,0.37777777777777777,11.020684977958629
466,IND,3/21/19,IND @ GSW,L,241,89,35,91,38.5,6,23,26.1,13,17,76.5,12,35,47,17,7,3,15,18,-23.0,0.4175824175824176,0.18681318681318682,13.218188227000352
467,MIN,3/21/19,MIN @ CHA,L,240,106,39,88,44.3,10,28,35.7,18,29,62.1,9,40,49,23,6,7,13,21,-7.0,0.5,0.32954545454545453,11.427566807313642
470,UTA,3/21/19,UTA @ ATL,L,240,114,43,94,45.7,10,32,31.3,18,26,69.2,14,35,49,25,12,3,15,24,-3.0,0.5106382978723404,0.2765957446808511,12.454334108269679
472,BOS,3/20/19,BOS @ PHI,L,240,115,45,96,46.9,12,32,37.5,13,16,81.3,10,36,46,22,1,3,8,25,-3.0,0.53125,0.16666666666666666,7.204610951008646
475,DAL,3/20/19,DAL @ POR,L,240,118,43,87,49.4,10,30,33.3,22,25,88.0,6,29,35,20,8,6,11,22,-8.0,0.5517241379310345,0.28735632183908044,10.091743119266056
476,HOU,3/20/19,HOU @ MEM,L,266,125,42,94,44.7,21,48,43.8,20,20,100.0,11,28,39,19,10,4,12,27,-1.0,0.5585106382978723,0.2127659574468085,10.452961672473867
478,MIA,3/20/19,MIA @ SAS,W,239,110,40,86,46.5,16,35,45.7,14,18,77.8,6,42,48,23,6,5,10,21,5.0,0.5581395348837209,0.20930232558139536,9.62278675904542
479,MIL,3/20/19,MIL @ CLE,L,240,102,36,91,39.6,13,32,40.6,17,21,81.0,11,40,51,24,9,7,9,16,-5.0,0.46703296703296704,0.23076923076923078,8.238740388136215
480,NOP,3/20/19,NOP @ ORL,L,241,96,38,102,37.3,10,34,29.4,10,13,76.9,14,35,49,24,9,2,13,15,-23.0,0.4215686274509804,0.12745098039215685,10.768721007289596
487,TOR,3/20/19,TOR @ OKC,W,265,123,45,87,51.7,14,36,38.9,19,21,90.5,6,46,52,30,11,5,17,27,9.0,0.5977011494252874,0.2413793103448276,15.012363122571532
488,UTA,3/20/19,UTA @ NYK,W,241,137,48,85,56.5,20,42,47.6,21,25,84.0,7,33,40,38,7,3,10,18,21.0,0.6823529411764706,0.29411764705882354,9.433962264150944
489,WAS,3/20/19,WAS @ CHI,L,266,120,44,93,47.3,14,42,33.3,18,23,78.3,12,38,50,25,10,9,16,21,-6.0,0.5483870967741935,0.24731182795698925,13.431833445265278
491,BKN,3/19/19,BKN @ SAC,W,241,123,47,94,50.0,12,35,34.3,17,23,73.9,11,30,41,28,16,4,18,19,2.0,0.5638297872340425,0.24468085106382978,14.73960039305601
493,GSW,3/19/19,GSW @ MIN,W,240,117,44,91,48.4,19,42,45.2,10,14,71.4,8,38,46,39,6,7,13,25,10.0,0.5879120879120879,0.15384615384615385,11.801016702977488
494,HOU,3/19/19,HOU @ ATL,W,241,121,40,78,51.3,19,47,40.4,22,30,73.3,6,31,37,28,13,2,14,17,16.0,0.6346153846153846,0.38461538461538464,13.307984790874524
495,IND,3/19/19,IND @ LAC,L,241,109,45,87,51.7,7,21,33.3,12,17,70.6,11,35,46,30,8,6,20,20,-6.0,0.5574712643678161,0.19540229885057472,17.470300489168412
497,LAL,3/19/19,LAL @ MIL,L,238,101,33,86,38.4,16,43,37.2,19,23,82.6,8,34,42,20,9,5,19,18,-14.0,0.47674418604651164,0.26744186046511625,16.5045170257123
500,PHI,3/19/19,PHI @ CHA,W,239,118,43,86,50.0,11,32,34.4,21,28,75.0,6,38,44,29,5,4,7,27,4.0,0.563953488372093,0.32558139534883723,6.646410938093431
503,CHI,3/18/19,CHI @ PHX,W,240,116,46,89,51.7,4,16,25.0,20,24,83.3,11,38,49,21,9,4,13,22,15.0,0.5393258426966292,0.2696629213483146,11.549395877754085
506,DEN,3/18/19,DEN @ BOS,W,240,114,46,94,48.9,14,39,35.9,8,10,80.0,11,40,51,29,6,5,17,19,9.0,0.5638297872340425,0.10638297872340426,14.731369150779896
507,DET,3/18/19,DET @ CLE,L,239,119,42,94,44.7,18,44,40.9,17,21,81.0,19,28,47,24,6,4,11,21,-7.0,0.5425531914893617,0.22340425531914893,9.628851540616248
508,GSW,3/18/19,GSW @ SAS,L,241,105,41,88,46.6,13,39,33.3,10,12,83.3,7,36,43,27,7,6,13,20,-6.0,0.5397727272727273,0.13636363636363635,12.23184042152804
509,IND,3/18/19,IND @ POR,L,240,98,35,83,42.2,10,24,41.7,18,22,81.8,12,27,39,25,12,3,13,21,-8.0,0.4819277108433735,0.26506024096385544,12.301286903860712
510,MIA,3/18/19,MIA @ OKC,W,240,116,46,97,47.4,9,29,31.0,15,16,93.8,9,35,44,30,13,4,8,23,9.0,0.520618556701031,0.16494845360824742,7.1403070332024265
511,NOP,3/18/19,NOP @ DAL,W,264,129,49,104,47.1,12,39,30.8,19,22,86.4,14,41,55,34,7,6,17,28,4.0,0.5288461538461539,0.21153846153846154,13.00887664524028
512,NYK,3/18/19,NYK @ TOR,L,239,92,28,85,32.9,8,35,22.9,28,32,87.5,7,29,36,16,8,4,13,18,-36.0,0.3764705882352941,0.3764705882352941,11.598857958601
518,UTA,3/18/19,UTA @ WAS,W,240,116,49,91,53.8,14,37,37.8,4,6,66.7,7,34,41,35,10,8,17,21,21.0,0.6153846153846154,0.06593406593406594,15.365148228488792
520,ATL,3/17/19,ATL @ ORL,L,239,91,38,91,41.8,8,35,22.9,7,10,70.0,8,42,50,20,8,3,18,29,-10.0,0.46153846153846156,0.10989010989010989,15.873015873015872
521,BKN,3/17/19,BKN @ LAC,L,241,116,42,100,42.0,14,38,36.8,18,25,72.0,15,36,51,26,6,7,14,28,-3.0,0.49,0.25,11.200000000000001
522,CHA,3/17/19,CHA @ MIA,L,240,75,26,83,31.3,7,36,19.4,16,18,88.9,11,33,44,11,6,5,12,19,-18.0,0.35542168674698793,0.21686746987951808,11.659541391371938
523,CHI,3/17/19,CHI @ SAC,L,240,102,39,88,44.3,10,26,38.5,14,21,66.7,10,29,39,20,6,6,19,16,-27.0,0.5,0.23863636363636365,16.345492085340677
527,LAL,3/17/19,LAL @ NYK,L,240,123,47,97,48.5,7,27,25.9,22,28,78.6,15,20,35,26,12,5,10,21,-1.0,0.520618556701031,0.28865979381443296,8.380824673147838
530,MIN,3/17/19,MIN @ HOU,L,240,102,38,92,41.3,10,32,31.3,16,23,69.6,15,37,52,22,5,4,14,13,-15.0,0.4673913043478261,0.25,12.056493282810884
533,PHI,3/17/19,PHI @ MIL,W,241,130,47,100,47.0,15,32,46.9,21,30,70.0,15,39,54,26,8,2,13,23,5.0,0.545,0.3,10.301109350237718
535,TOR,3/17/19,TOR @ DET,L,240,107,39,82,47.6,18,36,50.0,11,14,78.6,7,31,38,25,2,2,12,22,-3.0,0.5853658536585366,0.17073170731707318,11.980830670926517
536,ATL,3/16/19,ATL @ BOS,L,239,120,43,100,43.0,15,40,37.5,19,24,79.2,19,31,50,27,11,5,17,25,-9.0,0.505,0.24,13.327061774851051
537,BKN,3/16/19,BKN @ UTA,L,241,98,33,95,34.7,12,36,33.3,20,22,90.9,8,36,44,20,9,5,7,24,-16.0,0.4105263157894737,0.23157894736842105,6.267908309455588
539,CLE,3/16/19,CLE @ DAL,L,239,116,40,86,46.5,15,38,39.5,21,22,95.5,6,27,33,20,1,0,6,20,-5.0,0.5523255813953488,0.2558139534883721,5.9008654602675055
542,GSW,3/16/19,GSW @ OKC,W,238,110,39,83,47.0,15,35,42.9,17,22,77.3,8,45,53,25,10,6,16,22,22.0,0.5602409638554217,0.26506024096385544,14.722119985277878
543,IND,3/16/19,IND @ DEN,L,239,100,34,75,45.3,6,24,25.0,26,37,70.3,8,33,41,20,6,2,9,19,-2.0,0.49333333333333335,0.49333333333333335,8.974870362983646
544,MEM,3/16/19,MEM @ WAS,L,241,128,48,90,53.3,12,33,36.4,20,26,76.9,7,33,40,35,5,3,8,27,-7.0,0.6,0.28888888888888886,7.309941520467836
547,PHX,3/16/19,PHX @ NOP,W,265,138,51,100,51.0,9,29,31.0,27,36,75.0,11,37,48,31,10,7,22,33,2.0,0.555,0.36,15.96053395240859
548,POR,3/16/19,POR @ SAS,L,240,103,42,101,41.6,7,28,25.0,12,14,85.7,14,37,51,23,4,2,8,22,-5.0,0.4504950495049505,0.13861386138613863,6.946856547412296
552,CHA,3/15/19,CHA @ WAS,W,241,116,46,101,45.5,14,31,45.2,10,12,83.3,15,31,46,18,11,7,12,17,6.0,0.5247524752475248,0.1188118811881188,10.145417653026715
553,CHI,3/15/19,CHI @ LAC,L,242,121,42,80,52.5,11,21,52.4,26,33,78.8,8,36,44,24,3,6,16,26,-7.0,0.59375,0.4125,14.477017734346726
557,LAL,3/15/19,LAL @ DET,L,239,97,36,86,41.9,6,25,24.0,19,26,73.1,11,36,47,24,9,4,14,26,-14.0,0.45348837209302323,0.3023255813953488,12.562814070351758
559,MIL,3/15/19,MIL @ MIA,W,240,113,42,88,47.7,12,33,36.4,17,24,70.8,8,44,52,29,8,9,15,21,15.0,0.5454545454545454,0.2727272727272727,13.208876364917224
561,NYK,3/15/19,NYK @ SAS,L,241,83,35,86,40.7,8,20,40.0,5,9,55.6,9,32,41,21,6,4,16,13,-26.0,0.45348837209302323,0.10465116279069768,15.100037750094375
563,PHX,3/15/19,PHX @ HOU,L,239,102,38,89,42.7,7,26,26.9,19,25,76.0,15,34,49,22,9,4,21,21,-6.0,0.46629213483146065,0.2808988764044944,17.355371900826448
